,_sa_instance_state,text,datetime,tweet_id,username,id
1933,<sqlalchemy.orm.state.InstanceState object at 0x7fed23b7f7c0>,"Curiga Ketua MPR RI Bamsoet Dukung Jokowi 3 Periode, Demokrat Sebut Sebagai Pembegal Demokrasi https://t.co/Ijuemhizm2",09/12/2022,1601059327791464448,pantau24jam,1934
1934,<sqlalchemy.orm.state.InstanceState object at 0x7fed23b7f820>,"Balas Pernyataan Bamsoet, Kader Demokrat Tegaskan Perintah Konstitusi Presiden Hanya Dua Periode https://t.co/UhDQ50mjWi #BambangSoesatyo #CiptaPancaLaksana #Jokowi3Periode",09/12/2022,1601059283944493056,fajaronline,1935
1935,<sqlalchemy.orm.state.InstanceState object at 0x7fed23b7f880>,"@panca66 padahal dah berkali2 tegas pak jokowi tdk mau 3 periode,isunya kok murahan banget pak",09/12/2022,1601057687839469568,warenk71853443,1936
1936,<sqlalchemy.orm.state.InstanceState object at 0x7fed23b7f8e0>,teruntuk farmasi yang aksa ku titip harapan bersama asa melalui sandy kala dalam abi praya #jokowi3periode,09/12/2022,1601053616496082944,luvvsomeone,1937
1937,<sqlalchemy.orm.state.InstanceState object at 0x7fed23b7f940>,jika terkabul jangan lupa bersujud dan jika gagal teruslah bersujud #jokowi3periode,09/12/2022,1601052652468830208,luvvsomeone,1938
1938,<sqlalchemy.orm.state.InstanceState object at 0x7fed23b7f9a0>,"@satriohendri #Jokowi3periode #Jokowi3periode #Jokowi3periode   Tingkat kepuasan publik 73%  menurut survey Poltracking. Wah....mantap ini Ayoo gaungkan JOKOWI 3 PERIODE Jokowi ga ada lawan, kalau dibolehkan UU semua akan disapu bersih. Si anies yaman edan mah ga ada apa2xnya,ga ada tai-tainya https://t.co/TUgWPHY5iq",09/12/2022,1601051669873115136,tukangaduayam,1939
1939,<sqlalchemy.orm.state.InstanceState object at 0x7fed23b7fa00>,"Prestasi jokowi yg bisa digunakan untuk maju 3 periode, menikahkan 3 anaknya selama menjabat  Anak raja, wajar saja dapat fasilitas semacam ini, lagian tugas aparat kan melayani raja beserta putra mahkotanya",09/12/2022,1601050037492264960,kinaru_,1940
1940,<sqlalchemy.orm.state.InstanceState object at 0x7fed23b7fa60>,Setuju......untuk saaat ini hanya pak jokowi orang yg paling tulus untuk membangun indonesia.... #Jokowi3Periode #3PeriodeAdalahKita #RakyatBersamaPakJokowi #TigaPriodeIndonesiaMaju #AntekAsingTakut3Priode,09/12/2022,1601048867742842880,Falslalok,1941
1941,<sqlalchemy.orm.state.InstanceState object at 0x7fed23b7fac0>,@tempodotco Sebagai ketua MPR statement Bamsoet ini bahaya. Rakyat mana yang pengen terus dipimpin jokowi (sampai 3 periode)? Gak usah iseng lempar wacana yang ngelawan UU https://t.co/zL2YeI4Rad,09/12/2022,1601047266416291840,RidNgemil,1942
1942,<sqlalchemy.orm.state.InstanceState object at 0x7fed23b7fb20>,@Tan_Mar3M Hahaha hoax 3 periode dari para haters getol bgt diperjuangkan. Kayaknya si admin cinta bgt ama jokowi hingga hari ini masih bawa2 3 periode wkwkkwkw,09/12/2022,1601041241294061568,axlent,1943
1943,<sqlalchemy.orm.state.InstanceState object at 0x7fed23b7fb80>,@geloraco Hidup pak Jokowi hidup 3 periode,09/12/2022,1601040650157203456,suwito_abdullah,1944
1944,<sqlalchemy.orm.state.InstanceState object at 0x7fed23b7fbe0>,"Ketua MPR Bamsoet Bertanya Apakah Rakyat Masih Ingin Dipimpin Jokowi, Dukung 3 Periode?,  Lambe Waras: Sudah Jelas Ada Konstitusinya Kau Malah Bertanya, Seharusnya Jelaskan Kepada Rakyat dan Para Pemimpin Yang Masih Pada Bodoh Konstitusi Itu Bambang!",09/12/2022,1601036171697483777,abu_waras,1945
1945,<sqlalchemy.orm.state.InstanceState object at 0x7fed23b7fc40>,@alisyarief Ya kan kalo jokowi 3 periode. Dia juga jabatannya nambah 1periode lagi.,09/12/2022,1601023517679505408,AlaindelonPaijo,1946
1946,<sqlalchemy.orm.state.InstanceState object at 0x7fed23b7fca0>,@geloraco Hahahaha.. KadRUn makin meriang baca statement ketua MPR... Jokowi 3 periode,09/12/2022,1601015515622739968,BUDAKBADUY8,1947
1947,<sqlalchemy.orm.state.InstanceState object at 0x7fed23b7fd00>,"Siapa dulu dong , Pakde Jokowi dan Bu Puan 👍😄 Good Job , Bu Puan dan Pakde Jokowi Next 3 periode makin Josss   Benar gak , Bund @Lembayung071",09/12/2022,1601014153572888577,firman__nurhuda,1948
1948,<sqlalchemy.orm.state.InstanceState object at 0x7fed23b7fd60>,"Kembali Kepada Orde Kolonial  Karuan Pemilu 2024 ditunda dengan masa jabatan presiden Jokowi 3 periode, hapus saja masa jabatan Presiden.  Godverdomme, tanggung sekalian masa jabatan presiden seumur hidup.  https://t.co/aL5WwcUWEf https://t.co/b8NmMEE5Up",09/12/2022,1601013483214340096,iwanalidarmawan,1949
1949,<sqlalchemy.orm.state.InstanceState object at 0x7fed23b7fdc0>,@keuangannews_id Skenario mrk ada 3 opsi : Penundaan pemilu Jokowi 3 periode Jagokan boneka baru (Tampaknya skenario ke3 yg dianggap paling ringan perlawanannya dan sdh mulai dijalankan) https://t.co/u1PW9YMd5T,09/12/2022,1601010177196511233,SyaikhuMochtar,1950
1950,<sqlalchemy.orm.state.InstanceState object at 0x7fed23b7fe20>,Copras Capres...prett Ujung2nya 👉 @jokowi 3 Periode Asyem 🤭 https://t.co/cfOuIBPaLM,09/12/2022,1601008727477612544,yaniarsim,1951
1951,<sqlalchemy.orm.state.InstanceState object at 0x7fed23b7fe80>,"@msaid_didu @jokowi @LaNyallaMM1 @bambangsoesatyo Kl mrk minta 3 periode or perpanjang, artinya mrk tahu calon boneka yg ada sulit menang, walau hrs dicurangi (lg) tp gap nya trll jauh..",09/12/2022,1601007150226378753,Brutus04463720,1952
1952,<sqlalchemy.orm.state.InstanceState object at 0x7fed23b7fee0>,@alisyarief 😂😂😂 iya hutang negara menumpuk.. hidup rakyat susah.  Tapi knapa si keturunan Yaman ngebet bgt nyapres ya..?!!  Biarkan #Jokowi3Periode saja hutang biar Jokowi yg urus kan itu tanggung jawabnya,09/12/2022,1601005855893499905,ParwantoAgus2,1953
1953,<sqlalchemy.orm.state.InstanceState object at 0x7fed23b7ff40>,"@Tan_Mar3M Ternyata terbongkar juga apa yg ditakutkan KADRUN.  "" 3 Periode "" takut tujuan gerombolan oplahnya gak terwujud Takut perpanjang masa sakit hati dan otaknya Padahal jelas² Jokowi tidak mau 3 periode dan undang²nya gak membolehkan.  Drun... Drun... ternyata nyali kalian cuma",09/12/2022,1601005260201336832,Whyd801,1954
1954,<sqlalchemy.orm.state.InstanceState object at 0x7fed23b7ffa0>,@VIVAcoid Muantappppp... Jokowi pancen oyee...3 periode.... wkwkwk... Gile loe ndro....,09/12/2022,1601004213001080832,D002832,1955
1955,<sqlalchemy.orm.state.InstanceState object at 0x7fed23b0c040>,"@hipohan @jokowi Tentu akan disiarkan LIVE di TV,  dan rakyat akan bersorak gembira bersama. Mantab,  3 periode atau 4 mah setuju aja.",09/12/2022,1601004054960050179,noriba01,1956
1956,<sqlalchemy.orm.state.InstanceState object at 0x7fed23b0c0a0>,"Tingkat Kepuasan Masyarakat Tinggi, Ketua MPR Pertanyakan Wacana Jokowi 3 Periode https://t.co/9T8fEiyGLT",08/12/2022,1601001187733819392,WartaEkonomi,1957
1957,<sqlalchemy.orm.state.InstanceState object at 0x7fed23b0c100>,"@msaid_didu @jokowi @LaNyallaMM1 @bambangsoesatyo Klo 3 periode memiliki indikasi kuat bahwa itu keinginan masyarakat yg puas atas kinerja presiden @jokowi maka polemik soal melanggar konstitusi atau tidak, bisa dibuatkan konsensus nasional, supaya mekanisme atau prosesnya berjalan scr gradual, aman &amp; damai",08/12/2022,1600997247994691591,Setiawan6251ya1,1958
1958,<sqlalchemy.orm.state.InstanceState object at 0x7fed23b0c160>,"@msaid_didu @jokowi @LaNyallaMM1 @bambangsoesatyo Capres manapun belum bisa mengumpulkan massa spt relawan @jokowi di GBK kemaren, dmkn pula saat safari mrk ke daerah2. Klo memang animo masyarakat utk jokowi 3 periode benar2 tinggi, pasti ada kegiatan serupa di daerah atau kota2 besar lainnya, bukan cuma di DKI, Faktanya blm ada",08/12/2022,1600996168066281472,Setiawan6251ya1,1959
1959,<sqlalchemy.orm.state.InstanceState object at 0x7fed23b0c1c0>,"@msaid_didu @jokowi @LaNyallaMM1 @bambangsoesatyo Klo lihat cuma dr survey kita pantas ragu lah soal kepuasan rakyat &amp; keinginan utk 3 periode atau perpanjang 2 tahun. Tapi Kumpul relawan @jokowi di komplek GBK, luar biasa, 200 ribu hadir mungkin lebih, bgmn klo di daerah lain mengadakan acara yg sama, sambutannya akan spt apa?",08/12/2022,1600995372075474945,Setiawan6251ya1,1960
1960,<sqlalchemy.orm.state.InstanceState object at 0x7fed23b0c220>,"Survei Kepuasan Presiden Tinggi, Bamsoet: Apa Rakyat Ingin Lebih Lama Dipimpin Jokowi? https://t.co/xvd8JJxOZs LEMBAGA SURVEYNYA NETRAL ATAU BAYARAN. SEKALIPUN NETRAL BUKAN BERARTI HARUS 3 PERIODE. UNDANG2 MENYATAKAN 2 PERIODE. TITIK. KECUALI TDK ADA YG MAU JADI PRESIDEN.",08/12/2022,1600991298193760257,gatotsuhiro,1961
1961,<sqlalchemy.orm.state.InstanceState object at 0x7fed23b0c280>,Ketua MPR sepertinya mulai ikut kampanye jokowi 3 periode dengan memberikan pertanyaan demikian?🤔,08/12/2022,1600990251958546432,CHOPAN91360614,1962
1962,<sqlalchemy.orm.state.InstanceState object at 0x7fed23b0c2e0>,Kita bisa bangga dg tingkat kepuasan kinerja Jokowi-Maruf. Namun bukan alasan utk perpanjang masa jabatan &amp; memobilisasi dukungan rakyat 3 periode dgn menabrak konstitusi. Jangan pernsh langgar konstitusi. Konstitusi adlh jalan kebenaran &amp; kedamaian.  https://t.co/x0b43JNfVH,08/12/2022,1600976171831005186,Moh_swd,1963
1963,<sqlalchemy.orm.state.InstanceState object at 0x7fed23b0c340>,Terus gimana nih maksudnya? Jokowi 3 periode gitu? Bahlil ente,08/12/2022,1600971127857516544,MRivaldo_8,1964
1964,<sqlalchemy.orm.state.InstanceState object at 0x7fed23b0c3a0>,"Ketua MPR Bamsoet Bertanya Apakah Rakyat Masih Ingin Dipimpin Jokowi, Dukung 3 Periode? - Media Semesta24 https://t.co/hK7xNVVBOb https://t.co/mBW6meQzSE",08/12/2022,1600970293941788673,swara_semesta,1965
1965,<sqlalchemy.orm.state.InstanceState object at 0x7fed23b0c400>,Kita bisa bangga dg tingkat kepuasan kinerja Jokowi-Maruf. Namun bukan alasan utk perpanjang masa jabatan &amp; memobilisasi dukungan rakyat 3 periode dgn menabrak konstitusi. Jangan pernsh langgar konstitusi. Konstitusi adlh jalan kebenaran &amp; kedamaian.  2024 Ganti presiden. https://t.co/TEeBQVHelW,08/12/2022,1600965916816445440,msw_andi,1966
1966,<sqlalchemy.orm.state.InstanceState object at 0x7fed23b0c460>,@prostitushe Kalo dukung pak jokowi 3 periode aman,08/12/2022,1600904858168881152,ZETHWAROUW,1967
1967,<sqlalchemy.orm.state.InstanceState object at 0x7fed23b0c4c0>,"Siapa pun Capres nya kalau untuk menang lawan Anies sulit.yg di Skenario kan sbtulnya Prabowo akan mnggantikan jokowi. Dan itu pun kans nya kecil akan menang. Satu2nya Jalan untuk tetap berkuasa ialah memperpanjang masa jabatan,atau 3 periode,itu pilihan Rasional bagi Rezim.",08/12/2022,1600902083229908993,Rajaalang2,1968
1968,<sqlalchemy.orm.state.InstanceState object at 0x7fed23b0c520>,"@OposisiCerdas Narasi pemilu ditunda, jokowi 3 periode, survei kepuasan publik terhadap pemerintah jokowi adalah satu paket modus untuk memperpanjang kekuasaan.   Semakin narasi ini dihembuskan rakyat semakin curiga...ada rahasia besar apa yg disembunyikan jika rezim ini purna tugas...??",08/12/2022,1600895154767876096,dedifrozenfood,1969
1969,<sqlalchemy.orm.state.InstanceState object at 0x7fed23b0c580>,Biarpun 100% tetap aja gak boleh 3 periode.  Masa gitu aja gak paham @jokowi ?,08/12/2022,1600852794118139906,ndCapio,1970
1970,<sqlalchemy.orm.state.InstanceState object at 0x7fed23b0c5e0>,"RADIKALISME 3 PERIODE  Ketua @mprgoid menggoreng ""makar"" 3 priode setelah kemarin @LaNyallaMM1 usulkan hal yg sama  Ini jelas2 radikalisme sistematis oleh lingkar kekuasaan  @poltracking mengumpan hasil absurd survey kinerja @jokowi , lalu dismash MPR  https://t.co/bl15W6rfZ0 https://t.co/eepRwobhFK",08/12/2022,1600847898836860928,AditGustaf,1971
1971,<sqlalchemy.orm.state.InstanceState object at 0x7fed23b0c640>,"[BREAKING NEWS] Ketua MPR Bamsoet Bertanya Apakah Rakyat Masih Ingin Dipimpin Jokowi, Dukung 3 Periode? https://t.co/bvLi0AynLL",08/12/2022,1600846825459589120,RepelitaO,1972
1972,<sqlalchemy.orm.state.InstanceState object at 0x7fed23b0c6a0>,@democrazymedia Selama 2 periode sj... Gua kagak milih jokowi.. Apalagi 3 periode... Ya...jelas kagak lah..,08/12/2022,1600843058903666688,idabuchori4,1973
1973,<sqlalchemy.orm.state.InstanceState object at 0x7fed23b0c700>,"@CoklatBenkBenk pencitraan udah di istora november kemaren, UU KUHP tinggal ditandatangani pemerintah sekarang tinggal MPR pura2 nanya apakah hasil survey kepuasaan kinerja jokowi menggambarkan keinginan rakyat untuk memperpanjang periode jabatan presiden atau 3 periode. Kita tunggu tgl mainnya",08/12/2022,1600842162052419584,haryodew,1974
1974,<sqlalchemy.orm.state.InstanceState object at 0x7fed23b0c760>,"@BennyHarmanID Hahaha parno banget elu beni kalo Jokowi bisa 3 periode, asal lu tahu yaa mau seumur hidup pun jadi presiden kalo buat negara ini maju dan rakyatnya sejahtera why not! Anggota DPR ko pikiran sempit n penuh kebencian...   NORAK...",08/12/2022,1600834413863976960,PanglimaSilihw1,1975
1975,<sqlalchemy.orm.state.InstanceState object at 0x7fed23b0c7c0>,Cerita Ketua MPR RI Bamsoet yang Pernah Menolak Wacana Jokowi 3 Periode | https://t.co/ekmkBKnxpv - https://t.co/Q7puUFVsNJ https://t.co/K7sJtXyyiW #Cerita,08/12/2022,1600832897547747330,AMP_Stories,1976
1976,<sqlalchemy.orm.state.InstanceState object at 0x7fed23b0c820>,Great! Kita bangga dgn tingkat kepuasan kinerja Jokowi-Maruf.Namun itu bukan alasan utk perpanjang masa jabatan &amp; memobilisasi dukungan rakyat 3 periode dgn menabrak konstitusi.Jangan pernah ajari rakyat melanggar konstitusi.Konstitusi adlh jalan kebenaran dn kedamaian.#Liberte#,08/12/2022,1600832817662857217,BennyHarmanID,1977
1977,<sqlalchemy.orm.state.InstanceState object at 0x7fed23b0c880>,Cerita Ketua MPR RI Bamsoet yang Pernah Menolak Wacana Jokowi 3 Periode https://t.co/cg1SJxRvj7,08/12/2022,1600830351131410433,Riau24Com,1978
1978,<sqlalchemy.orm.state.InstanceState object at 0x7fed23b0c8e0>,"@detikcom Terimakasih @Kemenkumham_RI solusi anda untuk kemajuan NKRI sangat nyata. Pak @jokowi untung anda hanya 2 periode, sempat 3 periode entah kehebohan apalagi yang mungkin terjadi, bisa saja salah menyebutkan atau menulis nama bapak saja bisa berujung penjara.",08/12/2022,1600827599881523200,JukirNasional,1979
1979,<sqlalchemy.orm.state.InstanceState object at 0x7fed23b0c940>,"Menilik Kembali Sikap Ketua MPR RI Bamsoet Soal Wacana Jokowi 3 Periode, Dulu Menolak, Sekarang? https://t.co/3UVdGNPWFb",08/12/2022,1600826060500787202,posbakumpranaja,1980
1980,<sqlalchemy.orm.state.InstanceState object at 0x7fed23b0c9a0>,"Menilik Kembali Sikap Ketua MPR RI Bamsoet Soal Wacana Jokowi 3 Periode, Dulu Menolak, Sekarang? https://t.co/3Abj0wyCqO",08/12/2022,1600826051747250178,pantau24jam,1981
1981,<sqlalchemy.orm.state.InstanceState object at 0x7fed23b0ca00>,@DivHumas_Polri Kampanye terorisme lagi digalakkan oleh @ListyoSigitP dan anak buahnya beserta genk seiringnya di DPR. Kira2 sasaran mereka apa??? Menunda pemilu 2024? Jokowi 3 periode? Atau menutupi kebobrokan Polri yg menggunung?,08/12/2022,1600823484376322048,RPanggaleh,1982
1982,<sqlalchemy.orm.state.InstanceState object at 0x7fed23b0ca60>,"Ketua MPR Bamsoet Bertanya Apakah Rakyat Masih Ingin Dipimpin Jokowi, Dukung 3 Periode? https://t.co/AnYRqqdslO",08/12/2022,1600817465868550145,democrazymedia,1983
1983,<sqlalchemy.orm.state.InstanceState object at 0x7fed23b0cac0>,"@msaid_didu Ini udah jelas, pk jokowi tidak mau perpanjangan jabatan 3 periode, kok masih ini di bahas.",08/12/2022,1600809050543108096,ARIEFP03996095,1984
1984,<sqlalchemy.orm.state.InstanceState object at 0x7fed23b0cb20>,"@yochie_gf @noire172 Kemungkinan ke 3 cukup besar sih, tinggal kuasai lembaga negara macam MK, dan DPR, dan DPD, kemudian DPR tinggal mengajukan amandemen UUD untuk 3 periode, Jokowi tinggal mengamini dan ttd",08/12/2022,1600797450599796738,MS_LuBI5,1985
1985,<sqlalchemy.orm.state.InstanceState object at 0x7fed23b0cb80>,"@DJ_Onno @LaNyallaAcademy @ciangsex @nayla0999 @REINYA95665041 @EkoTPPPagak @Albarro1978 @DartodartoD @OkaSaptono2 @patualanggaAsse Anda bener, dan saya salah memang tidak ada pernyataan mendukung 3 periode, yang ada la nyala menyatakan lebih baik kita tunda saja pemilu serta mendukung perpanjang masa jabatan JOKOwi",08/12/2022,1600791545061392384,sutanakhir,1986
1986,<sqlalchemy.orm.state.InstanceState object at 0x7fed23b0cbe0>,"@geloraco isu yang di ulang-ulang yang membuat isu Jokowi 3 periode aslinya bani kadrun, Jokowi sendiri sudah 3 kali mengklarifikasi 😂",08/12/2022,1600787364884156416,Mustaribeenreal,1987
1987,<sqlalchemy.orm.state.InstanceState object at 0x7fed23b0cc40>,Ada yang Inginkan Jokowi 3 Periode https://t.co/S2aRYCkK1v,08/12/2022,1600779830982844421,posbakumpranaja,1988
1988,<sqlalchemy.orm.state.InstanceState object at 0x7fed23b0cca0>,Ada yang Inginkan Jokowi 3 Periode https://t.co/iDpEiwp8F4,08/12/2022,1600779821897900034,pantau24jam,1989
1989,<sqlalchemy.orm.state.InstanceState object at 0x7fed23b0cd00>,"@Jacobs04705479 @Trojannnnnnn @Yudhstrahrlmbng @ridwankamil Aku pendukung jokowi, jokowi harus 3 periode",08/12/2022,1600775494215303168,Husenkimyaa,1990
1990,<sqlalchemy.orm.state.InstanceState object at 0x7fed23b0cd60>,Warga Lampung Pasti dukung Jokowi Untuk Presiden Kalo Bisa 3 Periode #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur https://t.co/wOF2ZdUL5p,08/12/2022,1600745946643664897,lindagemoy,1991
1991,<sqlalchemy.orm.state.InstanceState object at 0x7fed23b0cdc0>,Warga Lampung Pasti dukung Jokowi Untuk Presiden Kalo Bisa 3 Periode #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur https://t.co/Sjx1PQrYub,08/12/2022,1600737399394410496,AlifaFornisa,1992
1992,<sqlalchemy.orm.state.InstanceState object at 0x7fed23b0ce20>,Menuju Jokowi 3 Periode! #JokowiPresidenku #Prima @jokowi,08/12/2022,1600736824816996352,bergeloralah,1993
1993,<sqlalchemy.orm.state.InstanceState object at 0x7fed23b0ce80>,Jokowi 3 periode tinggal konser bareng 3 periode bersama BTS.,08/12/2022,1600703403511848960,noire172,1994
1994,<sqlalchemy.orm.state.InstanceState object at 0x7fed23b0cee0>,@TirtoID Protes jokowi 3 periode sama omnibuslaw juga ga ya?,08/12/2022,1600690851478315008,iqmaulana_,1995
1995,<sqlalchemy.orm.state.InstanceState object at 0x7fed23b0cf40>,"@Lukman_Mth dukung jokowi 3 periode krn si bapak baek, polos dan lucu.",08/12/2022,1600681762908438528,Mrr_Raccoon,1996
1996,<sqlalchemy.orm.state.InstanceState object at 0x7fed23b0cfa0>,"Ini namanya investasi, klo ga investasi ga akan maju!!! NKRI harga mati, Jokowi 3 periode!!!   Ibarat tubuh, ginjal pun bisa diinvestasikan /s",08/12/2022,1600679994896044032,prasetyo_putraa,1997
1997,<sqlalchemy.orm.state.InstanceState object at 0x7fed23b17040>,"@detikcom mantep, pak jokowi 3 periode agar bisa meuntaskan hal2 spt ini",08/12/2022,1600657338557685760,sinyo_adhie,1998
1998,<sqlalchemy.orm.state.InstanceState object at 0x7fed23b170a0>,"@ernestprakasa @jokowi Bismillah, 3 periode",08/12/2022,1600642084377358338,Mikazuki666139,1999
1999,<sqlalchemy.orm.state.InstanceState object at 0x7fed23b17100>,@NASIPEACEL selalu percaya bahwa selain pak jokowi 3 periode #aqmalday juga bs lebih dari 3periode ! SIKAP 🍻🍻,08/12/2022,1600641788984770560,deatinsigt,2000
2000,<sqlalchemy.orm.state.InstanceState object at 0x7fed23b17160>,@Dennysiregar7 Mulai marak jelang jokowi lengser. Pertanda memang jokowi 3 periode atau terorisme bangkit lg. 🤣,07/12/2022,1600628439039578115,BangHendraAhmad,2001
2001,<sqlalchemy.orm.state.InstanceState object at 0x7fed23b171c0>,"@LaNyallaAcademy @ciangsex @nayla0999 @REINYA95665041 @EkoTPPPagak @Albarro1978 @DartodartoD @DJ_Onno @OkaSaptono2 @patualanggaAsse Lanyala pengen jokowi 3 periode, Apa bisa d artikan lanyalA tunduk pada Jokowi.",07/12/2022,1600620081779712018,sutanakhir,2002
2002,<sqlalchemy.orm.state.InstanceState object at 0x7fed23b17220>,siapa yang mengatakan jokowi 3 periode,07/12/2022,1600561027078578176,czech_massage,2003
2003,<sqlalchemy.orm.state.InstanceState object at 0x7fed23b17280>,@Sudiyanto204573 @DPR_RI @NasDem @jokowi @mohmahfudmd @Puspen_TNI Bila Yg Pertama Gulirkan Isu Presiden Jokowi 3 Periode Adl Surya Paloh Atau Nasdem Sbg Manuver Menentang Upaya PDI-P @PDI_Perjuangan &amp; @Gerindra Untuk Amandemen Konstitusi Terbatas Hanya Seputar GBHN Tujuannya Agar Kebijakan Pro Rakyat Jokowi Tdk Dihentikan Penggantinya nanti,07/12/2022,1600551088570400769,GpmnMedia,2004
